Name,Genus-3D,L-space
13n_1022,4,No
13n_1023,4,No
13n_1024,3,No
13n_1025,3,No
13n_1026,2,No
13n_1027,2,No
13n_1028,4,No
13n_1029,4,No
13n_1030,3,No
13n_1031,3,No
13n_1032,3,No
13n_1033,3,No
13n_1034,3,No
13n_1035,3,No
13n_1036,4,No
13n_1037,3,No
13n_1038,3,No
13n_1039,4,No
13n_1040,4,No
13n_1041,4,No
13n_1042,4,No
13n_1043,5,No
13n_1044,4,No
13n_1045,3,No
13n_1046,5,No
13n_1047,4,No
13n_1048,4,No
13n_1049,5,No
13n_1050,4,No
13n_1051,4,No
13n_1052,4,No
13n_1053,3,No
13n_1054,3,No
13n_1055,5,No
13n_1056,4,No
13n_1057,4,No
13n_1058,4,No
13n_1059,3,No
13n_1060,4,No
13n_1061,3,No
13n_1062,3,No
13n_1063,4,No
13n_1064,3,No
13n_1065,4,No
13n_1066,3,No
13n_1067,4,No
13n_1068,3,No
13n_1069,3,No
13n_1070,4,No
13n_1071,3,No
13n_1072,4,No
13n_1073,3,No
13n_1074,4,No
13n_1075,4,No
13n_1076,4,No
13n_1077,4,No
13n_1078,4,No
13n_1079,4,No
13n_1080,4,No
13n_1081,4,No
13n_1082,3,No
13n_1083,3,No
13n_1084,3,No
13n_1085,5,No
13n_1086,4,No
13n_1087,4,No
13n_1088,4,No
13n_1089,3,No
13n_1090,3,No
13n_1091,4,No
13n_1092,4,No
13n_1093,4,No
13n_1094,5,No
13n_1095,4,No
13n_1096,4,No
13n_1097,4,No
13n_1098,3,No
13n_1099,3,No
13n_1100,4,No
13n_1101,3,No
13n_1102,3,No
13n_1103,5,No
13n_1104,5,No
13n_1105,5,No
13n_1106,4,No
13n_1107,3,No
13n_1108,3,No
13n_1109,3,No
13n_1110,4,No
13n_1111,4,No
13n_1112,4,No
13n_1113,3,No
13n_1114,3,No
13n_1115,4,No
13n_1116,4,No
13n_1117,4,No
13n_1118,3,No
13n_1119,3,No
13n_1120,3,No
13n_1121,4,No
13n_1122,3,No
13n_1123,2,No
13n_1124,3,No
13n_1125,4,No
13n_1126,4,No
13n_1127,4,No
13n_1128,3,No
13n_1129,3,No
13n_1130,3,No
13n_1131,4,No
13n_1132,3,No
13n_1133,3,No
13n_1134,2,No
13n_1135,4,No
13n_1136,4,No
13n_1137,4,No
13n_1138,4,No
13n_1139,4,No
13n_1140,4,No
13n_1141,3,No
13n_1142,3,No
13n_1143,3,No
13n_1144,4,No
13n_1145,4,No
13n_1146,4,No
13n_1147,4,No
13n_1148,4,No
13n_1149,4,No
13n_1150,3,No
13n_1151,3,No
13n_1152,3,No
13n_1153,5,No
13n_1154,5,No
13n_1155,4,No
13n_1156,3,No
13n_1157,3,No
13n_1158,5,No
13n_1159,4,No
13n_1160,4,No
13n_1161,4,No
13n_1162,3,No
13n_1163,3,No
13n_1164,5,No
13n_1165,4,No
13n_1166,5,No
13n_1167,4,No
13n_1168,3,No
13n_1169,4,No
13n_1170,3,No
13n_1171,3,No
13n_1172,4,No
13n_1173,3,No
13n_1174,3,No
13n_1175,5,No
13n_1176,5,No
13n_1177,4,No
13n_1178,4,No
13n_1179,4,No
13n_1180,4,No
13n_1181,4,No
13n_1182,5,No
13n_1183,3,No
13n_1184,3,No
13n_1185,3,No
13n_1186,3,No
13n_1187,4,No
13n_1188,4,No
13n_1189,3,No
13n_1190,3,No
13n_1191,4,No
13n_1192,4,No
13n_1193,4,No
13n_1194,4,No
13n_1195,4,No
13n_1196,4,No
13n_1197,4,No
13n_1198,4,No
13n_1199,5,No
13n_1200,5,No
13n_1201,4,No
13n_1202,4,No
13n_1203,5,No
13n_1204,4,No
13n_1205,4,No
13n_1206,5,No
13n_1207,3,No
13n_1208,2,No
13n_1209,2,No
13n_1210,5,No
13n_1211,4,No
13n_1212,4,No
13n_1213,4,No
13n_1214,4,No
13n_1215,4,No
13n_1216,4,No
13n_1217,4,No
13n_1218,4,No
13n_1219,3,No
13n_1220,4,No
13n_1221,4,No
13n_1222,4,No
13n_1223,3,No
13n_1224,4,No
13n_1225,3,No
13n_1226,3,No
13n_1227,4,No
13n_1228,3,No
13n_1229,3,No
13n_1230,2,No
13n_1231,2,No
13n_1232,3,No
13n_1233,2,No
13n_1234,4,No
13n_1235,3,No
13n_1236,3,No
13n_1237,4,No
13n_1238,3,No
13n_1239,4,No
13n_1240,3,No
13n_1241,3,No
13n_1242,3,No
13n_1243,4,No
13n_1244,3,No
13n_1245,3,No
13n_1246,3,No
13n_1247,4,No
13n_1248,4,No
13n_1249,4,No
13n_1250,4,No
13n_1251,4,No
13n_1252,4,No
13n_1253,4,No
13n_1254,4,No
13n_1255,4,No
13n_1256,4,No
13n_1257,4,No
13n_1258,4,No
13n_1259,4,No
13n_1260,4,No
13n_1261,4,No
13n_1262,4,No
13n_1263,4,No
13n_1264,4,No
13n_1265,4,No
13n_1266,4,No
13n_1267,3,No
13n_1268,2,No
13n_1269,2,No
13n_1270,4,No
13n_1271,3,No
13n_1272,3,No
13n_1273,3,No
13n_1274,3,No
13n_1275,3,No
13n_1276,4,No
13n_1277,5,No
13n_1278,4,No
13n_1279,3,No
13n_1280,4,No
13n_1281,3,No
13n_1282,4,No
13n_1283,4,No
13n_1284,4,No
13n_1285,3,No
13n_1286,2,No
13n_1287,3,No
13n_1288,3,No
13n_1289,3,No
13n_1290,5,No
13n_1291,5,No
13n_1292,5,No
13n_1293,4,No
13n_1294,4,No
13n_1295,4,No
13n_1296,4,No
13n_1297,4,No
13n_1298,3,No
13n_1299,4,No
13n_1300,4,No
13n_1301,4,No
13n_1302,4,No
13n_1303,3,No
13n_1304,2,No
13n_1305,4,No
13n_1306,3,No
13n_1307,4,No
13n_1308,4,No
13n_1309,4,No
13n_1310,4,No
13n_1311,4,No
13n_1312,3,No
13n_1313,2,No
13n_1314,3,No
13n_1315,3,No
13n_1316,3,No
13n_1317,3,No
13n_1318,3,No
13n_1319,5,No
13n_1320,5,No
13n_1321,5,No
13n_1322,4,No
13n_1323,4,No
13n_1324,4,No
13n_1325,4,No
13n_1326,4,No
13n_1327,4,No
13n_1328,5,No
13n_1329,4,No
13n_1330,4,No
13n_1331,2,No
13n_1332,4,No
13n_1333,5,No
13n_1334,4,No
13n_1335,4,No
13n_1336,2,No
13n_1337,3,No
13n_1338,3,No
13n_1339,3,No
13n_1340,3,No
13n_1341,4,No
13n_1342,4,No
13n_1343,4,No
13n_1344,4,No
13n_1345,3,No
13n_1346,3,No
13n_1347,3,No
13n_1348,3,No
13n_1349,3,No
13n_1350,3,No
13n_1351,3,No
13n_1352,3,No
13n_1353,3,No
13n_1354,3,No
13n_1355,3,No
13n_1356,3,No
13n_1357,3,No
13n_1358,2,No
13n_1359,3,No
13n_1360,3,No
13n_1361,4,No
13n_1362,4,No
13n_1363,4,No
13n_1364,4,No
13n_1365,4,No
13n_1366,4,No
13n_1367,4,No
13n_1368,3,No
13n_1369,3,No
13n_1370,4,No
13n_1371,4,No
13n_1372,3,No
13n_1373,3,No
13n_1374,4,No
13n_1375,4,No
13n_1376,4,No
13n_1377,4,No
13n_1378,4,No
13n_1379,4,No
13n_1380,5,No
13n_1381,4,No
13n_1382,4,No
13n_1383,4,No
13n_1384,4,No
13n_1385,5,No
13n_1386,4,No
13n_1387,3,No
13n_1388,3,No
13n_1389,2,No
13n_1390,3,No
13n_1391,3,No
13n_1392,3,No
13n_1393,3,No
13n_1394,2,No
13n_1395,4,No
13n_1396,3,No
13n_1397,3,No
13n_1398,2,No
13n_1399,4,No
13n_1400,3,No
13n_1401,3,No
13n_1402,2,No
13n_1403,3,No
13n_1404,3,No
13n_1405,2,No
13n_1406,3,No
13n_1407,3,No
13n_1408,3,No
13n_1409,2,No
13n_1410,3,No
13n_1411,3,No
13n_1412,4,No
13n_1413,3,No
13n_1414,4,No
13n_1415,4,No
13n_1416,5,No
13n_1417,4,No
13n_1418,4,No
13n_1419,3,No
13n_1420,3,No
13n_1421,4,No
13n_1422,3,No
13n_1423,4,No
13n_1424,4,No
13n_1425,4,No
13n_1426,3,No
13n_1427,5,No
13n_1428,4,No
13n_1429,4,No
13n_1430,4,No
13n_1431,4,No
13n_1432,4,No
13n_1433,4,No
13n_1434,3,No
13n_1435,3,No
13n_1436,3,No
13n_1437,4,No
13n_1438,3,No
13n_1439,3,No
13n_1440,3,No
13n_1441,3,No
13n_1442,3,No
13n_1443,4,No
13n_1444,3,No
13n_1445,3,No
13n_1446,3,No
13n_1447,3,No
13n_1448,4,No
13n_1449,3,No
13n_1450,3,No
13n_1451,3,No
13n_1452,4,No
13n_1453,5,No
13n_1454,3,No
13n_1455,4,No
13n_1456,3,No
13n_1457,4,No
13n_1458,4,No
13n_1459,3,No
13n_1460,3,No
13n_1461,3,No
13n_1462,4,No
13n_1463,4,No
13n_1464,3,No
13n_1465,3,No
13n_1466,3,No
13n_1467,3,No
13n_1468,3,No
13n_1469,3,No
13n_1470,4,No
13n_1471,4,No
13n_1472,3,No
13n_1473,3,No
13n_1474,3,No
13n_1475,2,No
13n_1476,3,No
13n_1477,4,No
13n_1478,3,No
13n_1479,4,No
13n_1480,3,No
13n_1481,3,No
13n_1482,2,No
13n_1483,3,No
13n_1484,4,No
13n_1485,3,No
13n_1486,4,No
13n_1487,4,No
13n_1488,3,No
13n_1489,4,No
13n_1490,2,No
13n_1491,3,No
13n_1492,2,No
13n_1493,3,No
13n_1494,4,No
13n_1495,3,No
13n_1496,2,No
13n_1497,3,No
13n_1498,4,No
13n_1499,3,No
13n_1500,4,No
13n_1501,3,No
13n_1502,3,No
13n_1503,4,No
13n_1504,5,No
13n_1505,4,No
13n_1506,4,No
13n_1507,3,No
13n_1508,3,No
13n_1509,3,No
13n_1510,4,No
13n_1511,4,No
13n_1512,3,No
13n_1513,2,No
13n_1514,3,No
13n_1515,4,No
13n_1516,4,No
13n_1517,5,No
13n_1518,3,No
13n_1519,3,No
13n_1520,4,No
13n_1521,2,No
13n_1522,3,No
13n_1523,4,No
13n_1524,4,No
13n_1525,3,No
13n_1526,2,No
13n_1527,4,No
13n_1528,4,No
13n_1529,2,No
13n_1530,4,No
13n_1531,4,No
13n_1532,4,No
13n_1533,3,No
13n_1534,5,No
13n_1535,4,No
13n_1536,4,No
13n_1537,4,No
13n_1538,3,No
13n_1539,4,No
13n_1540,4,No
13n_1541,4,No
13n_1542,4,No
13n_1543,3,No
13n_1544,4,No
13n_1545,3,No
13n_1546,4,No
13n_1547,4,No
13n_1548,3,No
13n_1549,3,No
13n_1550,3,No
13n_1551,3,No
13n_1552,3,No
13n_1553,4,No
13n_1554,4,No
13n_1555,3,No
13n_1556,3,No
13n_1557,3,No
13n_1558,4,No
13n_1559,3,No
13n_1560,3,No
13n_1561,4,No
13n_1562,3,No
13n_1563,3,No
13n_1564,3,No
13n_1565,3,No
13n_1566,3,No
13n_1567,3,No
13n_1568,4,No
13n_1569,4,No
13n_1570,4,No
13n_1571,4,No
13n_1572,4,No
13n_1573,4,No
13n_1574,3,No
13n_1575,3,No
13n_1576,4,No
13n_1577,3,No
13n_1578,4,No
13n_1579,3,No
13n_1580,2,No
13n_1581,3,No
13n_1582,2,No
13n_1583,2,No
13n_1584,3,No
13n_1585,2,No
13n_1586,3,No
13n_1587,2,No
13n_1588,3,No
13n_1589,2,No
13n_1590,4,No
13n_1591,5,No
13n_1592,3,No
13n_1593,4,No
13n_1594,3,No
13n_1595,4,No
13n_1596,2,No
13n_1597,3,No
13n_1598,2,No
13n_1599,3,No
13n_1600,4,No
13n_1601,4,No
13n_1602,3,No
13n_1603,3,No
13n_1604,4,No
13n_1605,3,No
13n_1606,3,No
13n_1607,2,No
13n_1608,4,No
13n_1609,3,No
13n_1610,4,No
13n_1611,4,No
13n_1612,3,No
13n_1613,3,No
13n_1614,2,No
13n_1615,4,No
13n_1616,2,No
13n_1617,3,No
13n_1618,4,No
13n_1619,4,No
13n_1620,4,No
13n_1621,3,No
13n_1622,4,No
13n_1623,4,No
13n_1624,4,No
13n_1625,3,No
13n_1626,3,No
13n_1627,3,No
13n_1628,4,No
13n_1629,3,No
13n_1630,3,No
13n_1631,3,No
13n_1632,3,No
13n_1633,3,No
13n_1634,4,No
13n_1635,4,No
13n_1636,4,No
13n_1637,4,No
13n_1638,4,No
13n_1639,4,No
13n_1640,4,No
13n_1641,3,No
13n_1642,4,No
13n_1643,4,No
13n_1644,4,No
13n_1645,3,No
13n_1646,3,No
13n_1647,2,No
13n_1648,3,No
13n_1649,3,No
13n_1650,3,No
13n_1651,3,No
13n_1652,4,No
13n_1653,3,No
13n_1654,3,No
13n_1655,4,No
13n_1656,2,No
13n_1657,3,No
13n_1658,2,No
13n_1659,3,No
13n_1660,4,No
13n_1661,3,No
13n_1662,3,No
13n_1663,4,No
13n_1664,2,No
13n_1665,3,No
13n_1666,2,No
13n_1667,2,No
13n_1668,3,No
13n_1669,3,No
13n_1670,4,No
13n_1671,3,No
13n_1672,2,No
13n_1673,3,No
13n_1674,2,No
13n_1675,3,No
13n_1676,3,No
13n_1677,3,No
13n_1678,2,No
13n_1679,2,No
13n_1680,2,No
13n_1681,4,No
13n_1682,3,No
13n_1683,3,No
13n_1684,3,No
13n_1685,4,No
13n_1686,5,No
13n_1687,4,No
13n_1688,4,No
13n_1689,4,No
13n_1690,4,No
13n_1691,4,No
13n_1692,3,No
13n_1693,4,No
13n_1694,4,No
13n_1695,4,No
13n_1696,4,No
13n_1697,4,No
13n_1698,3,No
13n_1699,4,No
13n_1700,4,No
13n_1701,4,No
13n_1702,3,No
13n_1703,5,No
13n_1704,4,No
13n_1705,4,No
13n_1706,4,No
13n_1707,3,No
13n_1708,3,No
13n_1709,4,No
13n_1710,3,No
13n_1711,3,No
13n_1712,3,No
13n_1713,2,No
13n_1714,2,No
13n_1715,5,No
13n_1716,4,No
13n_1717,4,No
13n_1718,4,No
13n_1719,4,No
13n_1720,4,No
13n_1721,4,No
13n_1722,4,No
13n_1723,4,No
13n_1724,4,No
13n_1725,3,No
13n_1726,3,No
13n_1727,3,No
13n_1728,3,No
13n_1729,4,No
13n_1730,4,No
13n_1731,3,No
13n_1732,3,No
13n_1733,2,No
13n_1734,2,No
13n_1735,4,No
13n_1736,3,No
13n_1737,3,No
13n_1738,3,No
13n_1739,2,No
13n_1740,3,No
13n_1741,5,No
13n_1742,4,No
13n_1743,4,No
13n_1744,4,No
13n_1745,3,No
13n_1746,3,No
13n_1747,4,No
13n_1748,4,No
13n_1749,3,No
13n_1750,3,No
13n_1751,4,No
13n_1752,3,No
13n_1753,4,No
13n_1754,3,No
13n_1755,3,No
13n_1756,2,No
13n_1757,2,No
13n_1758,3,No
13n_1759,3,No
13n_1760,4,No
13n_1761,3,No
13n_1762,3,No
13n_1763,3,No
13n_1764,3,No
13n_1765,3,No
13n_1766,4,No
13n_1767,3,No
13n_1768,5,No
13n_1769,4,No
13n_1770,4,No
13n_1771,3,No
13n_1772,5,No
13n_1773,4,No
13n_1774,3,No
13n_1775,4,No
13n_1776,3,No
13n_1777,3,No
13n_1778,5,No
13n_1779,4,No
13n_1780,4,No
13n_1781,2,No
13n_1782,4,No
13n_1783,4,No
13n_1784,5,No
13n_1785,2,No
13n_1786,4,No
13n_1787,4,No
13n_1788,5,No
13n_1789,4,No
13n_1790,4,No
13n_1791,3,No
13n_1792,5,No
13n_1793,4,No
13n_1794,4,No
13n_1795,5,No
13n_1796,4,No
13n_1797,4,No
13n_1798,4,No
13n_1799,3,No
13n_1800,3,No
13n_1801,4,No
13n_1802,4,No
13n_1803,3,No
13n_1804,4,No
13n_1805,3,No
13n_1806,4,No
13n_1807,3,No
13n_1808,3,No
13n_1809,3,No
13n_1810,3,No
13n_1811,3,No
13n_1812,4,No
13n_1813,3,No
13n_1814,3,No
13n_1815,3,No
13n_1816,3,No
13n_1817,2,No
13n_1818,4,No
13n_1819,3,No
13n_1820,3,No
13n_1821,3,No
13n_1822,3,No
13n_1823,3,No
13n_1824,3,No
13n_1825,3,No
13n_1826,3,No
13n_1827,3,No
13n_1828,4,No
13n_1829,3,No
13n_1830,3,No
13n_1831,3,No
13n_1832,3,No
13n_1833,3,No
13n_1834,3,No
13n_1835,3,No
13n_1836,2,No
13n_1837,3,No
13n_1838,4,No
13n_1839,3,No
13n_1840,3,No
13n_1841,3,No
13n_1842,3,No
13n_1843,3,No
13n_1844,3,No
13n_1845,4,No
13n_1846,4,No
13n_1847,3,No
13n_1848,3,No
13n_1849,3,No
13n_1850,3,No
13n_1851,4,No
13n_1852,4,No
13n_1853,4,No
13n_1854,4,No
13n_1855,3,No
13n_1856,4,No
13n_1857,3,No
13n_1858,3,No
13n_1859,3,No
13n_1860,3,No
13n_1861,3,No
13n_1862,3,No
13n_1863,3,No
13n_1864,3,No
13n_1865,3,No
13n_1866,4,No
13n_1867,4,No
13n_1868,3,No
13n_1869,3,No
13n_1870,3,No
13n_1871,3,No
13n_1872,3,No
13n_1873,3,No
13n_1874,3,No
13n_1875,3,No
13n_1876,3,No
13n_1877,3,No
13n_1878,4,No
13n_1879,3,No
13n_1880,4,No
13n_1881,4,No
13n_1882,3,No
13n_1883,3,No
13n_1884,3,No
13n_1885,3,No
13n_1886,3,No
13n_1887,3,No
13n_1888,2,No
13n_1889,2,No
13n_1890,3,No
13n_1891,4,No
13n_1892,4,No
13n_1893,3,No
13n_1894,4,No
13n_1895,3,No
13n_1896,3,No
13n_1897,3,No
13n_1898,3,No
13n_1899,3,No
13n_1900,3,No
13n_1901,3,No
13n_1902,4,No
13n_1903,4,No
13n_1904,4,No
13n_1905,4,No
13n_1906,5,No
13n_1907,4,No
13n_1908,3,No
13n_1909,4,No
13n_1910,4,No
13n_1911,4,No
13n_1912,4,No
13n_1913,4,No
13n_1914,4,No
13n_1915,4,No
13n_1916,3,No
13n_1917,4,No
13n_1918,3,No
13n_1919,3,No
13n_1920,3,No
13n_1921,3,No
13n_1922,3,No
13n_1923,3,No
13n_1924,3,No
13n_1925,3,No
13n_1926,3,No
13n_1927,3,No
13n_1928,4,No
13n_1929,4,No
13n_1930,3,No
13n_1931,3,No
13n_1932,3,No
13n_1933,4,No
13n_1934,4,No
13n_1935,4,No
13n_1936,3,No
13n_1937,4,No
13n_1938,4,No
13n_1939,3,No
13n_1940,3,No
13n_1941,3,No
13n_1942,3,No
13n_1943,3,No
13n_1944,3,No
13n_1945,2,No
13n_1946,3,No
13n_1947,3,No
13n_1948,3,No
13n_1949,3,No
13n_1950,4,No
13n_1951,3,No
13n_1952,4,No
13n_1953,3,No
13n_1954,4,No
13n_1955,3,No
13n_1956,3,No
13n_1957,2,No
13n_1958,3,No
13n_1959,4,No
13n_1960,3,No
13n_1961,4,No
13n_1962,3,No
13n_1963,4,No
13n_1964,3,No
13n_1965,3,No
13n_1966,3,No
13n_1967,3,No
13n_1968,4,No
13n_1969,4,No
13n_1970,4,No
13n_1971,3,No
13n_1972,3,No
13n_1973,5,No
13n_1974,5,No
13n_1975,4,No
13n_1976,4,No
13n_1977,4,No
13n_1978,4,No
13n_1979,3,No
13n_1980,3,No
13n_1981,4,No
13n_1982,4,No
13n_1983,4,No
13n_1984,4,No
13n_1985,3,No
13n_1986,3,No
13n_1987,4,No
13n_1988,2,No
13n_1989,3,No
13n_1990,3,No
13n_1991,3,No
13n_1992,4,No
13n_1993,4,No
13n_1994,4,No
13n_1995,4,No
13n_1996,4,No
13n_1997,4,No
13n_1998,4,No
13n_1999,3,No
13n_2000,3,No
13n_2001,3,No
13n_2002,3,No
13n_2003,3,No
13n_2004,3,No
13n_2005,3,No
13n_2006,2,No
13n_2007,3,No
13n_2008,2,No
13n_2009,3,No
13n_2010,3,No
13n_2011,3,No
13n_2012,3,No
13n_2013,3,No
13n_2014,3,No
13n_2015,3,No
13n_2016,4,No
13n_2017,3,No
13n_2018,4,No
13n_2019,4,No
13n_2020,3,No
13n_2021,4,No
13n_2022,4,No
13n_2023,4,No
13n_2024,4,No
13n_2025,4,No
13n_2026,3,No
13n_2027,3,No
13n_2028,3,No
13n_2029,3,No
13n_2030,3,No
13n_2031,4,No
13n_2032,4,No
13n_2033,3,No
13n_2034,4,No
13n_2035,4,No
13n_2036,3,No
13n_2037,3,No
13n_2038,4,No
13n_2039,3,No
13n_2040,4,No
13n_2041,4,No
13n_2042,3,No
13n_2043,3,No
13n_2044,3,No
13n_2045,5,No
13n_2046,4,No
13n_2047,4,No
13n_2048,4,No
13n_2049,4,No
13n_2050,4,No
13n_2051,3,No
13n_2052,3,No
13n_2053,3,No
13n_2054,3,No
13n_2055,4,No
13n_2056,3,No
13n_2057,4,No
13n_2058,4,No
13n_2059,4,No
13n_2060,3,No
13n_2061,3,No
13n_2062,4,No
13n_2063,2,No
13n_2064,2,No
13n_2065,3,No
13n_2066,3,No
13n_2067,2,No
13n_2068,3,No
13n_2069,2,No
13n_2070,3,No
13n_2071,3,No
13n_2072,3,No
13n_2073,3,No
13n_2074,3,No
13n_2075,3,No
13n_2076,4,No
13n_2077,4,No
13n_2078,3,No
13n_2079,3,No
13n_2080,3,No
13n_2081,3,No
13n_2082,3,No
13n_2083,3,No
13n_2084,3,No
13n_2085,3,No
13n_2086,3,No
13n_2087,3,No
13n_2088,3,No
13n_2089,3,No
13n_2090,4,No
13n_2091,3,No
13n_2092,3,No
13n_2093,2,No
13n_2094,2,No
13n_2095,2,No
13n_2096,3,No
13n_2097,2,No
13n_2098,3,No
13n_2099,4,No
13n_2100,4,No
13n_2101,5,No
13n_2102,4,No
13n_2103,4,No
13n_2104,4,No
13n_2105,4,No
13n_2106,3,No
13n_2107,3,No
13n_2108,3,No
13n_2109,4,No
13n_2110,5,No
13n_2111,4,No
13n_2112,4,No
13n_2113,3,No
13n_2114,4,No
13n_2115,4,No
13n_2116,4,No
13n_2117,3,No
13n_2118,4,No
13n_2119,3,No
13n_2120,3,No
13n_2121,4,No
13n_2122,3,No
13n_2123,4,No
13n_2124,3,No
13n_2125,4,No
13n_2126,3,No
13n_2127,3,No
13n_2128,3,No
13n_2129,4,No
13n_2130,4,No
13n_2131,3,No
13n_2132,4,No
13n_2133,5,No
13n_2134,4,No
13n_2135,4,No
13n_2136,4,No
13n_2137,4,No
13n_2138,4,No
13n_2139,5,No
13n_2140,4,No
13n_2141,4,No
13n_2142,4,No
13n_2143,4,No
13n_2144,5,No
13n_2145,5,No
13n_2146,3,No
13n_2147,3,No
13n_2148,2,No
13n_2149,2,No
13n_2150,2,No
13n_2151,2,No
13n_2152,3,No
13n_2153,4,No
13n_2154,3,No
13n_2155,4,No
13n_2156,3,No
13n_2157,4,No
13n_2158,3,No
13n_2159,4,No
13n_2160,3,No
13n_2161,4,No
13n_2162,4,No
13n_2163,4,No
13n_2164,3,No
13n_2165,3,No
13n_2166,4,No
13n_2167,4,No
13n_2168,5,No
13n_2169,3,No
13n_2170,4,No
13n_2171,4,No
13n_2172,3,No
13n_2173,3,No
13n_2174,3,No
13n_2175,4,No
13n_2176,3,No
13n_2177,3,No
13n_2178,3,No
13n_2179,4,No
13n_2180,3,No
13n_2181,3,No
13n_2182,2,No
13n_2183,3,No
13n_2184,3,No
13n_2185,4,No
13n_2186,3,No
13n_2187,3,No
13n_2188,3,No
13n_2189,3,No
13n_2190,3,No
13n_2191,4,No
13n_2192,4,No
13n_2193,4,No
13n_2194,4,No
13n_2195,4,No
13n_2196,4,No
13n_2197,5,No
13n_2198,3,No
13n_2199,4,No
13n_2200,5,No
13n_2201,3,No
13n_2202,4,No
13n_2203,3,No
13n_2204,4,No
13n_2205,3,No
13n_2206,4,No
13n_2207,3,No
13n_2208,3,No
13n_2209,2,No
13n_2210,4,No
13n_2211,4,No
13n_2212,3,No
13n_2213,4,No
13n_2214,3,No
13n_2215,3,No
13n_2216,4,No
13n_2217,3,No
13n_2218,3,No
13n_2219,3,No
13n_2220,3,No
13n_2221,3,No
13n_2222,3,No
13n_2223,4,No
13n_2224,3,No
13n_2225,4,No
13n_2226,3,No
13n_2227,3,No
13n_2228,3,No
13n_2229,4,No
13n_2230,2,No
13n_2231,3,No
13n_2232,3,No
13n_2233,3,No
13n_2234,3,No
13n_2235,3,No
13n_2236,3,No
13n_2237,3,No
13n_2238,3,No
13n_2239,4,No
13n_2240,3,No
13n_2241,3,No
13n_2242,3,No
13n_2243,4,No
13n_2244,3,No
13n_2245,3,No
13n_2246,4,No
13n_2247,3,No
13n_2248,3,No
13n_2249,3,No
13n_2250,3,No
13n_2251,2,No
13n_2252,3,No
13n_2253,3,No
13n_2254,4,No
13n_2255,3,No
13n_2256,3,No
13n_2257,3,No
13n_2258,3,No
13n_2259,3,No
13n_2260,3,No
13n_2261,3,No
13n_2262,2,No
13n_2263,3,No
13n_2264,3,No
13n_2265,3,No
13n_2266,2,No
13n_2267,2,No
13n_2268,3,No
13n_2269,4,No
13n_2270,4,No
13n_2271,3,No
13n_2272,3,No
13n_2273,3,No
13n_2274,3,No
13n_2275,3,No
13n_2276,3,No
13n_2277,2,No
13n_2278,2,No
13n_2279,3,No
13n_2280,3,No
13n_2281,4,No
13n_2282,3,No
13n_2283,2,No
13n_2284,2,No
13n_2285,3,No
13n_2286,3,No
13n_2287,3,No
13n_2288,3,No
13n_2289,3,No
13n_2290,3,No
13n_2291,3,No
13n_2292,4,No
13n_2293,3,No
13n_2294,4,No
13n_2295,3,No
13n_2296,2,No
13n_2297,4,No
13n_2298,4,No
13n_2299,4,No
13n_2300,3,No
13n_2301,4,No
13n_2302,4,No
13n_2303,3,No
13n_2304,2,No
13n_2305,4,No
13n_2306,4,No
13n_2307,4,No
13n_2308,2,No
13n_2309,3,No
13n_2310,4,No
13n_2311,4,No
13n_2312,4,No
13n_2313,4,No
13n_2314,3,No
13n_2315,3,No
13n_2316,3,No
13n_2317,3,No
13n_2318,3,No
13n_2319,3,No
13n_2320,3,No
13n_2321,3,No
13n_2322,4,No
13n_2323,3,No
13n_2324,3,No
13n_2325,2,No
13n_2326,3,No
13n_2327,3,No
13n_2328,2,No
13n_2329,3,No
13n_2330,3,No
13n_2331,3,No
13n_2332,3,No
13n_2333,2,No
13n_2334,4,No
13n_2335,3,No
13n_2336,3,No
13n_2337,2,No
13n_2338,3,No
13n_2339,4,No
13n_2340,4,No
13n_2341,3,No
13n_2342,3,No
13n_2343,3,No
13n_2344,3,No
13n_2345,3,No
13n_2346,3,No
13n_2347,3,No
13n_2348,4,No
13n_2349,4,No
13n_2350,4,No
13n_2351,4,No
13n_2352,4,No
13n_2353,4,No
13n_2354,5,No
13n_2355,5,No
13n_2356,4,No
13n_2357,4,No
13n_2358,4,No
13n_2359,3,No
13n_2360,3,No
13n_2361,4,No
13n_2362,3,No
13n_2363,3,No
13n_2364,5,No
13n_2365,4,No
13n_2366,3,No
13n_2367,3,No
13n_2368,4,No
13n_2369,3,No
13n_2370,3,No
13n_2371,3,No
13n_2372,2,No
13n_2373,2,No
13n_2374,4,No
13n_2375,3,No
13n_2376,3,No
13n_2377,4,No
13n_2378,3,No
13n_2379,3,No
13n_2380,2,No
13n_2381,2,No
13n_2382,3,No
13n_2383,2,No
13n_2384,4,No
13n_2385,4,No
13n_2386,4,No
13n_2387,3,No
13n_2388,3,No
13n_2389,3,No
13n_2390,5,No
13n_2391,4,No
13n_2392,5,No
13n_2393,4,No
13n_2394,4,No
13n_2395,4,No
13n_2396,3,No
13n_2397,3,No
13n_2398,4,No
13n_2399,4,No
13n_2400,2,No
13n_2401,4,No
13n_2402,4,No
13n_2403,4,No
13n_2404,5,No
13n_2405,5,No
13n_2406,5,No
13n_2407,4,No
13n_2408,3,No
13n_2409,4,No
13n_2410,3,No
13n_2411,3,No
13n_2412,4,No
13n_2413,3,No
13n_2414,3,No
13n_2415,4,No
13n_2416,3,No
13n_2417,4,No
13n_2418,3,No
13n_2419,4,No
